Samples,SU_2,SU_3,SU_1,PU_2,PU_1,PU_3,CU_3,CU_2,CU_1
Group,SU,SU,SU,PU,PU,PU,CU,CU,CU
166.086959752692,9991.72586241365,9183.18622411179,9533.30412999184,10668.565827664,10192.2451026661,10208.812180054,19524.279882366,19369.0997682559,20640.8844911642
166.086984906523,4596.22247296308,5159.45931431217,5205.92528464821,5486.60906247269,6611.21266293884,6343.38501000699,10468.8921497731,9180.72625994578,10887.4034135546
166.086986101444,2873.21820612746,9065.77802995517,3053.7613275685,2631.58283647275,5478.95662466454,2426.96432310363,2930.55874030034,3344.55658197147,3517.98273380649
166.087040813548,1958.12294355289,1870.90903504415,1825.24347567285,9553.4663512265,10564.842404134,9528.7470684167,14782.8021970884,15701.585254039,13923.968599303
Phenylalanine,107958.536816765,112669.428131401,106066.88356901,266196.930877689,267086.854158289,254130.56172872,244138.390578609,232753.371991144,249416.147390988
166.08716966017,7773.34547408111,8133.11999141792,8027.54471462391,19170.4516684273,19598.4433119037,17796.1632360435,25860.6455899556,24508.4463724369,25559.5229916869
166.087315586272,1439.57320975559,1874.80376237865,1400.52858773813,4136.32441617882,4727.10276034146,2058.44678606608,4608.45651100637,4499.51890108132,3705.24385018465
167.071040726988,27302.5686848652,28344.3190936677,27438.1419387835,60386.8737617604,60456.713057723,58490.4769854112,73874.267012818,74022.2685364574,76782.1064065896
167.071093483792,3692.06247325736,3934.26337402101,3131.17889656712,11328.7792309272,12981.7928457382,10812.4070082259,17805.8819437254,16986.8647387487,16675.10099118
167.071110852907,6164.52821567826,6133.42105595155,5572.44587157846,7021.56782101297,6641.10567824545,6328.25496549811,18734.1333580083,18733.0850160574,18583.4261614762
167.0711997386,6125.60965130054,7872.10351807934,6238.48533071284,34726.7412864398,32773.3847656425,36064.4639083174,69864.0517912741,66667.4412820151,66147.53641041
167.071219594191,6356.50394781247,5964.8144439628,5864.71524507447,22829.0815487404,21329.1851324846,21673.0764996267,31724.1517549973,31774.9672366039,31701.0225455903
167.07122507952,16313.3779822339,16472.6726952657,15591.199276975,5065.57336526784,5271.58772368695,4731.98170482644,24849.345832952,26167.6228817167,25276.0194131243
167.071256687845,2633.45568384452,2824.44159458151,2584.89056523913,12799.2826396754,12771.5469168805,11919.4940129185,21296.8923676895,21280.0090073141,22902.2668343976
167.071285145086,3788.8528756481,4535.56544106837,4047.20222024182,975.45626371286,1166.77587832239,1226.51749631334,20257.764037789,21316.875565478,17846.6008744754
167.071337746561,3489.88361799752,4153.29746698245,2726.96755188642,13460.6792786349,15759.1186463791,10945.0149187785,37417.8129074262,32798.1869541272,23502.8054878214
167.071347450755,8557.04072526497,9328.21522065133,8264.44394458497,10971.8566905766,11576.345232717,8654.78658443172,33816.4588662294,32324.0718725886,27377.7182038323
167.071412815778,7711.56258064623,7127.48561434437,7503.03780597007,6186.9681494605,5964.98559017293,6319.95668164181,17290.0682174295,18406.2862917759,17448.7250625169
167.091150711159,1993.29313392718,1504.35961961682,1576.01014243634,20360.1548708026,18995.4105595659,19597.6471313077,13721.2079132101,12442.8564250191,13428.8295746102
167.091706759572,2478.43171009278,2550.66673331101,2492.98794816704,43902.6579444049,44091.1376933638,42768.8388075972,37715.3369974622,34988.5862116155,40012.678346453
167.119893437407,4394.81458147405,4338.88062461384,3891.50861518345,7720.43972720462,3066.50332566642,7089.52660824534,8210.6822297555,6888.59175781312,7772.5460122005
168.102275228978,4766.07956060893,4630.9843489076,4682.07608164532,2470.19026462067,1959.79965402084,2085.65555908062,7796.79508110436,8732.97097733068,8140.00121007102
169.050500748901,16372.8422751392,16807.7436401414,16273.8875647519,3301.36799321735,3173.77405137713,3104.05514377258,3471.40291002018,3218.40130726789,3304.90459533131
169.050507899111,30804.6702535359,32728.6838463204,32008.2540280066,1903.14639288519,2115.22232276582,2164.7659238928,5742.67273700826,5317.49986968531,5915.68738710936
169.050671969751,20081.743671172,20025.1552716787,19798.4247947301,2004.77945661694,1965.16829392077,2079.79946318087,4147.89856970405,3996.4108365873,3343.58748858097
169.051017369537,18176.9307959271,18379.7011725217,17746.5470684757,4217.8109558488,4150.387373141,2161.81605086069,3183.43454284528,2375.9744463527,1884.99031287381
169.097458185722,2179.5464385727,2338.96793368472,2087.24282415693,4733.56489048904,4392.69828381156,4127.7745235588,5722.93257890595,5184.07825994985,5272.77833417219
170.061071836673,63638.5939832404,69149.7455273874,62622.760898004,96317.5877278445,95226.41799903,92755.9981758516,110423.787285846,104977.309225179,110969.234297763
170.082098763463,3535.10794700589,3711.13525103482,3536.76080949356,8447.70167171995,8962.8491663633,8969.01838024577,7526.73784396829,7383.719094442,7988.40647778531
170.08212219679,2076.04034764219,2119.471832928,1799.57517114994,5568.96906221684,6248.80041533239,6285.27410354182,14774.711951605,13613.6583164445,13493.9928240928
170.082185240485,7070.04082000823,6823.49705252397,7198.58649020718,17930.6359527793,17830.7840896692,17668.5231433007,15860.8303664847,15568.7406236107,15456.4068852571
170.082327347349,2993.79052502392,3195.37847869543,3125.05134041629,5338.18264418582,5235.46539960344,5538.05522008488,9120.85089759821,9245.38155162169,9603.97746185921
170.082335502124,8240.68878721703,8337.29548571064,8572.22327348253,11599.2661172708,11993.0671398584,11689.6666928675,13181.8596892907,13170.4372391471,14026.3903047856
170.097154488117,15296.5831533236,14071.5582473525,15078.4311284892,14546.7251912678,14829.6218678596,13582.8365068085,12727.5779840425,10643.1856242163,11831.0091146435
170.097337523715,2628.8208071571,3329.88875047866,3142.25973346871,14836.9840044675,15700.1690467334,15254.7139708533,19981.5723401067,20130.2692817281,21927.6957158305
171.078144044827,2725.60650586102,3311.09311639334,2733.83401243502,6054.43290293096,4929.59124112014,6065.57621858607,5749.66782245964,6560.74190490751,6161.299210072
171.117150919974,2216.04344608289,2955.06137235569,2646.05740648423,20411.3086739883,19438.3147429645,20577.2870488239,20620.4719717004,20162.3562587833,23512.3223164204
171.149826668552,1638.41566176432,1647.69029637466,1780.9014853281,2133.37761004284,2409.52350323829,1939.31476584453,2888.38296154111,3206.33681020638,2938.607737638
171.149841241222,3250.9058822633,3341.25660279597,3244.02904245339,3732.88799281539,3788.52182849507,4053.44950514136,6562.66407422941,6671.32171882808,7831.77760505354
171.149886253624,2277.0174897973,2683.1223535488,2516.69051018631,16199.0716687601,19284.9876098292,16512.4189175953,8849.55548704782,7465.76229725665,9294.3520410617
171.15014697105,6357.27372057766,6829.65005422034,5924.18430186768,57454.434996197,60984.5613570698,55495.1976144098,52536.9351301043,49425.3294780351,53860.5944089773
171.175293538214,7365.40571884117,8288.43324031552,7184.98120644539,9059.31502526588,9044.3269828302,5536.40770137203,6406.58871716326,6633.7137881769,7818.68037139722
171.175329006179,11700.7659063166,11036.247194295,10952.2494771821,11224.1875503621,11102.6182448229,7457.35247758794,9709.46974018013,10696.7875229984,9536.45734380934
171.175387912925,5893.92873839398,5761.04565062855,6037.40870166469,7581.58996468967,7257.96186658177,6170.51719214923,5086.66522781375,4753.57760580551,6560.3214993863
172.076640378263,1258.77401198307,1493.37118075177,1398.29118012963,4371.83716986354,4288.54191349037,4029.08875683271,5851.12465230386,6318.93757930698,6340.27807849136
172.097471147287,4833.94214865768,4192.16857704002,4293.00688097469,10352.850149319,11003.8957476326,9941.43028282539,10935.5660035619,10669.489691642,11979.7137660001
172.116160727004,44948.7219082269,46297.4389524469,44318.5463548638,41079.7435765555,44233.5648703671,33418.573677254,38597.3780637183,39058.7263496987,39259.7190185515
172.133564135434,629.934094953825,1084.90518915003,956.099485743936,6085.64155496506,5901.06150866963,6219.93325277153,12337.3185357017,11616.5270922803,12615.0864860758
172.13394247006,672.625052277309,1883.83144902425,1832.25077706588,2371.9819484696,2805.86976886426,2501.65891542986,6572.33030591565,7407.41300372031,7042.1735678691
172.957138988582,12617.0448764207,14636.6656374709,14827.4313339825,14446.3217718799,14672.0675117823,15636.5393681064,9504.2371474545,11853.9736101339,13128.2416885185
172.97659267289,3928.72399302868,3868.30060203574,3612.33283405442,5966.92521565254,5709.40269424015,6414.30871014696,2257.40540488501,1914.44942846978,1949.63230377116
172.97686176504,5675.06762981098,6247.53134907518,5619.62220673996,2711.04995956464,2348.29840478418,2904.88570911527,2693.81714439179,2363.25363244351,2323.0476555166
173.059837495609,13719.3703875754,16654.976803989,9829.41709358687,504.669809053231,2590.63638380338,645.998301173426,2510.20437670485,3597.36353015528,3318.3834441227
173.059914402782,3717.30163441681,4124.87828648504,4780.2077106144,1352.52068047543,872.148900370429,1102.25450666804,2913.04186283119,2661.27200499505,3782.16872400175
173.060224965026,3147.49626041468,4350.84066499391,3179.36256162793,4385.10781161652,4529.02766136187,3477.10094307382,5947.47349911497,5682.57479809666,6227.45303072412
173.060242546376,1770.03342788165,1446.52255995259,1369.97927799494,4327.68560743766,5086.67225108829,4491.89378332707,11554.4893740793,11024.5021985766,10296.4333739206
173.060337176818,3794.9415457086,4525.76047265795,3571.31399935,2819.34610960814,2904.46723931575,3082.25578808467,8698.40948706537,8383.8314638669,8957.40985809739
173.096664138339,12998.6853222339,13773.8445098187,12810.6960370217,25443.0668948745,27678.0989309129,21791.4438926247,16187.0931584228,16129.7977850709,17550.0271504604
173.129566050135,7880.58161959773,9258.39258729023,7436.55451431264,15364.682845571,15840.7536538639,14216.4459146634,17999.0305562957,18459.3844616583,18917.3809302877
173.13314466523,3439.76174677338,3343.87440934885,2743.31413578637,1488.12429433133,1531.90219975825,1596.11974645635,19326.0589826223,21145.1580458593,21925.1182349459
173.133199768656,17542.6344927154,16905.0882232964,15158.246923665,3882.59059223961,5580.63063826217,6311.67379193042,55670.3819255554,56723.6767399092,56420.9923675938
174.113548998048,882.58785577043,911.808832257221,1284.30646753311,5016.5490074996,5578.28819791743,5601.73617437839,6191.02472765148,5007.32959042872,5476.727720085
174.114592151246,2129.01064702581,1272.96856633685,1943.23094116596,6984.66949591171,6848.21419727036,8057.89269109611,4523.77252233394,5318.85842722941,4427.93144670762
174.12967874147,1742.39931299752,1566.80929057375,1589.33716782947,5034.71459785026,4262.29784356206,4395.58313078663,6485.01840605481,6266.62203579344,5571.0078105001
174.895863121927,8130.10413169997,10793.5715930198,10703.969830287,8174.17481540729,8120.85108129277,7881.30925968249,4886.62552764181,4688.16601262081,4768.53396930106
174.955548336596,8146.83569204041,8045.72398330869,8506.4120297394,7490.73977291519,7827.7261179583,8289.25438256315,5780.29925318037,7660.6131412488,8534.7078958955
175.028600825105,1830.79229073191,1927.31754801646,1844.91176982546,4673.6858180503,5036.48330120789,4763.76441513334,2765.04699778184,3278.05329694535,3028.95180629443
175.03923082108,956.253995600813,1087.61695159275,1037.85825023817,2389.1097055874,2340.19326211823,2494.75226225614,8719.65662903788,9507.16243957942,9896.93016348833
175.039383160506,1068.80533498953,1310.14734744462,1499.2774669671,3432.02566204846,3128.51877805604,3322.11660434524,10699.9075587262,11009.5572833298,10417.7088353893
175.039426734958,2039.58732934968,751.913320555349,1846.51108078853,1617.07557686192,1828.14180119349,1691.32529581616,9298.79360297068,9160.36278100338,9431.95818025914
175.075830933779,4153.85096234888,3733.32079923643,2770.84143807163,2798.02681295187,2797.40646716943,1883.79623208024,4919.53364131955,5151.62915886841,4114.33942634952
175.075873753036,14886.7901482495,16382.1053387913,14534.3333909032,1569.54642250829,1932.03532236983,1575.68079029145,8901.39093999206,8822.62962769213,9638.63755485661
175.075975739395,2672.79035643193,3034.25505413733,2597.76499249511,9335.6239953893,9068.66941547498,9033.06875820469,8104.12757379002,8487.93732306065,8180.57276491591
175.076006425163,1569.20607818462,2085.64101138876,1935.42004729718,5568.22838133935,5605.17652515533,6563.96685210966,8254.15383872298,8691.04855453395,9463.66896111367
175.076083532242,3723.33858561127,3673.5202133414,3145.65393913876,1464.82151187819,1743.51780573586,1545.65826041783,3925.43409864829,4203.27743322152,3628.79472217143
175.076404044293,1634.51041146304,2017.8309926689,1469.5587672047,5096.95141123536,4970.71166862748,5369.70131806233,6510.99106817107,5883.87988455105,6843.07329384832
175.097164520457,1444.28721562701,6170.17562936236,6810.28895378817,1510.40044122045,9228.14844389514,24506.4080996706,742.94156751892,5116.01732152608,12869.1558275314
175.097229498254,1616.08281503662,7530.93333103528,10532.7414655607,2614.22534232018,642.454056583314,39573.0998325804,1307.12595919236,5959.61685818517,18784.5212113714
175.111639682012,2363.62126429641,2511.28017190991,2530.65399584511,11754.3360434292,12621.5997381756,11392.896348554,11419.0655035165,11387.3790735289,11171.4592728144
175.112292556295,1130.46415181495,1247.67601641428,1180.55008500819,8875.36812285701,8246.34797064801,7560.09552511863,17554.5089653655,15611.7404562539,18602.7420401622
175.11258821358,1515.53493366865,2120.84120930699,2060.94423407708,16811.8207416934,16039.2756153979,15600.2254233458,11456.0539217036,11111.2351262737,11321.9387672793
175.119535518116,12318.9124605918,13346.5284239163,13378.5014897063,3974.01677772881,4295.74539102467,4918.46920870261,9659.61930697695,9155.08921045035,10085.8294194618
175.119605025431,52071.7091557378,52442.0404982079,52036.800045086,4624.38361746968,4322.34155132792,4254.11914411334,4198.06859422206,4390.33646038919,2888.35207035047
175.148592803199,2389.93890336866,2710.40982023227,2125.65104650976,7726.8694030181,7689.71763661436,7295.67710004509,4756.22838086857,4657.52218263525,4728.12366070613
175.148877835039,1320.33358264424,1389.69939188773,1718.58184652826,6574.53215423801,7225.53715840691,6562.30547360123,4474.19334137866,3475.41743545742,4042.56557456267
175.149350592426,3159.62079011965,2812.91838479194,2559.55974909761,1865.00323605548,1831.25210828755,1811.19008693198,12755.6460957082,12758.3393721198,12679.1315277059
175.14968335871,4234.59832459882,3907.67706048457,3048.04637053381,1745.78067444313,2640.23212521922,2348.04455293439,16796.3861089082,17794.8931193977,22632.7749103979
176.107452728353,1490.39403137629,1392.88319588413,1110.39161664834,11923.6893302486,12440.2643007394,11177.8660616866,10312.3595556524,10661.394099273,11421.7448569145
177.05538800718,7499.72777273864,8320.60351822165,7710.67120292534,18289.6039426149,18546.2168805776,17228.5904098372,20141.3855272845,19840.7178868221,19599.4374595281
177.055439801238,5176.6143458883,6523.80611524183,5791.34468984221,3428.27749622679,3694.54694115129,3246.02582515084,54875.8533175336,51648.5859951808,52238.5197997249
177.055488816459,9018.17095192841,9566.98436703196,7842.028996252,6896.21328038026,7765.71772795238,4801.19167146073,33585.2142848555,33377.1061139846,26903.647079804
177.055501789105,7489.222065418,7617.91480678107,7449.17943413777,54052.72111324,53317.3488301283,42312.9306339397,29806.8162935158,26529.1868902807,20041.1541670194
177.055518096618,7374.90009120878,6331.7531340472,6454.49826288288,28503.1244488016,28818.8207750088,30422.3914990128,50815.138107712,51379.6674867933,54500.6622388923
177.05552209862,11544.0324712241,12623.1182989978,10663.1713357143,6055.57159511363,5622.74318064712,6307.00864576146,21896.2786052066,22475.4099404025,23831.7738263997
177.055525074439,15255.4979035718,15167.7136109992,13548.398221141,69817.4728756635,76672.1978879002,52294.1970445595,110267.512232807,111182.340863049,100156.01946163
177.05553233398,8117.31973720931,8177.16732464945,6699.02503767701,22880.8913728771,23517.5269013651,24485.920506511,71195.0064718537,61503.0642805211,41296.1705641629
177.055539349596,10051.6437487354,10921.2074051797,9820.96253584731,22594.0483420155,22049.9687606854,21768.2817900695,25940.7418012692,26116.7029715829,29737.6019798361
177.05556935108,16322.1318153469,16638.5212016582,14453.3861356673,13587.0828043265,10876.3912645604,12204.8695368984,29178.5262523957,30229.0344048907,27860.5767483331
177.055574904987,4700.36270858394,5855.68345341264,5217.46604719846,2743.33366593558,3256.84936994852,3501.55224834787,22104.9857695743,22873.5549897605,22807.0571924523
177.055574933166,14699.4167971666,16865.2109225946,15467.4534996752,4439.30280169755,4085.64280897577,4708.84954807406,61066.9137868309,61094.9050263075,58369.9381089796
177.055581506711,7137.74695742664,6985.15945897598,6900.70753031406,5110.10328389315,4354.47760826118,4568.43891141543,30161.9299867866,28627.1384509539,28578.8530284126
177.055592615506,5857.68179652887,5428.18464338625,5361.60474715635,2446.45291314029,2419.62546062771,2359.95977049175,29822.6103322686,29535.9278527768,32811.7558474247
177.055606243091,29942.5664814675,29474.8649149243,29369.701353565,5656.97742629025,4042.65938612589,5284.25552072082,215880.201582755,221835.035871105,210812.092477983
177.055620056632,63629.0277042729,67679.9625513249,64987.3546554145,41044.2173155186,42803.4944756895,40763.2663223687,160996.426683723,158786.780422617,163874.907797942
177.055624116046,7818.32883588397,6859.447724727,6161.58831792215,1128.63468412509,1133.1020650724,1455.79980242724,56801.8161014396,57700.6906672519,55865.7894842614
177.05564649315,9770.48993489979,10562.7845004849,10073.5679569049,3897.29675785412,3631.19657527375,3895.41235671233,29722.2719224271,29315.4124920547,29402.9016839473
177.055656907143,7642.71968843669,8175.15132482488,5318.56738996888,67227.4605867344,70123.1400417084,45805.6796889016,48013.1076874311,33350.0501325899,22169.0966503872
177.055752666712,2202.8163241824,2348.66526677521,1881.68432910525,806.603214812606,590.77323983466,11324.4506600949,73581.0606909786,71203.6181907537,72800.2297298469
177.112761393137,2574.11216686658,1550.47536250087,13720.170360227,5431.00897730217,3649.28928046199,80399.0716176972,5660.36367637754,6459.93630634655,27160.1807048028
177.112954846053,5572.11373647181,2001.60248208515,30080.4436541815,8280.82868391693,4542.57760191739,86012.0276103271,6553.93595491527,30970.1057365472,61666.1078559032
177.113043524706,6421.88347073448,2181.15015433326,39874.164181833,8247.7428078239,4787.23755261616,95517.6804590095,7105.56399009388,38080.9558652826,74030.741024347
177.113089497602,8217.27627114386,8455.5758407368,8533.5390541524,8321.29586064104,7793.37172817389,6373.15686624363,7616.33994737855,6719.69219824646,9082.96005724706
177.113095623957,8752.02457811958,1844.60375287036,74026.0438814758,14988.2209991805,4101.90665051496,307316.93166928,4452.37383039641,38615.6277081932,138351.937129983
177.113131491884,4238.72738645071,1533.29298651607,41171.9526959938,9846.38565743504,4126.31779495539,211735.352027825,4884.21798186685,15156.7137574015,75115.1158318522
177.11313645756,7459.88149470492,2159.94649581773,42803.9966783438,10651.600445779,3856.89339901108,119813.96008569,9292.35168589575,33790.9826275518,86429.97969448
177.113244319168,5823.65280333438,2307.22388680971,24912.162475219,8470.63492325499,6497.51760578998,79478.0443799756,6830.45923302637,26301.0259919178,43603.6917081654
Geraniol,7617.74580998427,1976.95687623924,52646.6020239596,12200.6849560429,3582.99434519207,195736.139445119,4904.24432170124,35457.2746175664,108188.485581013
177.113419962317,3839.99092026907,1680.80463642188,13073.5645913566,5888.78221111754,5522.62599996599,45566.3192015543,4530.94124241081,13993.3449338694,20760.2640252565
177.113688201491,9000.07096180467,1646.04566805489,88114.8702582798,19249.2578432266,3510.23270603882,409122.202227411,2838.41514545858,35773.1376782345,162604.145412876
177.12716566336,2333.56973289001,4586.17677568777,3390.61207586707,4892.61184381855,9177.09784860777,16861.7340827486,5690.68305547974,4914.01201381856,6456.23517843592
177.164548203383,1419.89263644148,1131.49582245074,1469.08140955518,616.638195484681,666.87721022245,2042.74592173915,9112.94997464046,9550.33972366485,8682.00734276946
178.058530749747,1355.71238633091,1524.12738165312,1317.41357578437,4726.05704019091,4594.20631981058,4501.24986578006,8750.14186330563,9304.46480596592,8450.08215848423
178.061918032924,1083.63810552856,1194.63237805561,1266.45795075821,8821.6148049079,8767.38928182962,8603.2513230142,15297.8133825642,14141.8337852119,14801.0934112721
178.08682712514,1916.60707122793,1734.46638749475,1885.12131978947,5744.46493285866,5389.01940460688,5321.25437000118,22112.0115557511,20403.2026997208,20591.4989782149
178.12333537644,7659.98098913068,7626.82845037399,6765.48950066501,15588.2104167433,15089.8404032035,15500.464744187,9906.45850061561,9185.72643969021,10975.8914743586
178.133530293846,1345.60060047094,1168.13569315371,1867.62957849092,79558.1773385168,79637.8036387632,78511.8077428868,10425.4641866207,1295.26103088577,984.952783108865
179.070217274771,3685.72331873392,2414.09813323174,3267.01595564961,4532.79026348468,4619.93055262807,4199.22964180719,6798.35145396632,6627.44932254946,7406.91600300919
179.070637163885,5563.91962304965,6266.44495296466,4836.89964535081,9251.93430179565,10054.0214790472,10508.88240781,26271.9982930904,24957.3516314034,24401.7950055131
179.070717774939,8515.66345797442,8804.66798487386,8255.71857923038,12866.1977346795,12698.3494792234,12257.403923949,26603.191468724,25165.5709368209,22094.9950205863
179.070737478064,3799.88971580398,3522.38324473154,4236.80619062891,11491.9284377797,11729.2722584244,11933.9036574333,21033.653424024,20045.8029250039,18684.1358938293
179.070767170552,3434.59500576452,3236.89172739934,3316.9950174026,5969.45808709798,5838.87350740699,5797.67224500207,15904.828671128,15613.6198198091,11701.9691372616
179.07095938034,15569.4671059442,16110.3512198139,15317.2499597475,26126.4985047908,28308.5704349789,25964.1984834187,23330.9293032866,24878.8263065345,23817.883640244
179.070964747323,14121.7204373148,15494.7329279218,14693.3764421599,31156.8214781627,32270.440946312,31925.1167498204,29244.7069570042,27978.2570547941,29125.7538297463
179.10766973733,1460.98124920434,1784.18565654959,1395.72503087431,868.873541967627,988.16216600053,817.158504830864,2922.81455834905,4045.52441624117,3684.56199824758
179.108369638397,1805.98483652248,1814.01111735332,1495.93550884227,5174.62728398367,4553.45322479592,4429.36465362158,3005.17689953994,2843.89689041677,3505.91216312458
179.143718384736,3115.14470312731,3318.93900411012,2675.1223998,887.603128904439,1241.11183899495,1143.51514336032,9193.80995812799,10267.3455413676,9542.3349761891
179.1438297648,4818.775694287,3907.98763541022,3743.75222843765,920.298021606739,1648.31968007477,1157.3965467217,32935.6494507241,37597.3580589074,41430.3446255457
179.144000986392,5242.07135102565,4331.21119430718,3151.05200452149,1181.01483416632,1779.70354864697,1343.62997268918,19188.635629209,20606.2727975954,23611.6433969344
180.000220714477,8409.70170089967,8101.76729293934,8229.96424590775,10255.0872318629,9642.36956982953,9877.310635355,10025.2566723388,9843.19067065998,10288.6182428269
180.076492384274,4637.03244549918,4233.32806072808,4113.5115354825,5923.52293828138,5787.46744937335,5503.36533074986,7447.95255774519,7516.62539328338,8010.85850553045
180.088760442236,8300.32302208089,7907.3353301782,7473.02128503013,25445.2052369034,26125.8830626998,24401.5706805585,58566.3922426688,55421.1945409508,61279.0728123306
180.175350239453,2465.80240465337,2818.49271617749,2788.74051657686,8324.27055935549,7703.9377262991,7802.24048849507,2899.52729745062,2318.34748929327,2618.54453581928
181.049712501261,966.233562098867,853.33624409405,1043.33391651371,3341.21199410924,3909.11745744601,3090.42357187129,11663.4007174436,10954.2079382358,12061.3486532023
181.050178707203,2945.48970069209,3519.34097276561,3055.7671761446,10432.4152230246,11232.2275294785,9344.1753503206,16853.7164340801,16527.6784017639,16184.5217157281
181.050394847196,7039.25628857645,7157.7864923215,6702.86000238483,34858.4592974841,36745.4362625607,32948.0788976183,22214.2291288491,22375.1342794618,22960.6835543054
181.050430883134,9373.06918875747,10101.3143615588,9914.0761714839,11813.0038068823,12280.7759451231,10085.1332529046,15819.3284372658,15826.4130009678,16102.8458018466
181.050435483758,7989.999055042,7684.72338395206,7030.83018395315,31054.0749417984,32928.3134440769,30665.9671984346,30070.3024711904,29719.7686128351,28419.2852993954
181.05044932424,5489.42417128299,5706.82415867117,5572.56691835242,32375.0486198097,33753.7520934675,31794.885424236,61864.5183365399,62302.9924609504,61769.2260880822
181.086663737469,4820.15040224472,4877.22196085232,4708.6646348185,26032.549928276,27683.0913049286,25718.6976644724,49998.0417580964,50315.8803987567,49452.3527737628
181.086683587461,13447.5882846837,13992.2980970521,11737.1906053686,63044.2075714789,67546.6879429984,44264.0489426511,105294.407327603,104804.054380454,91893.0531553369
181.086810461213,5859.30154922188,6710.4364280038,5381.99783848767,57652.3734427971,56275.290394752,46548.2121816049,24606.9810565814,22805.4432980052,16100.0683059431
181.086811800631,2662.86590204637,2603.04078835617,2975.97433985155,9220.53726547272,9551.70640830895,8751.56991626884,18701.795744499,17871.2993503201,17559.3839780461
181.086889710216,6059.09354344421,6213.29339552544,5342.14919805606,16700.0890942253,18264.9064384976,15876.3046985008,17596.896763481,17590.7743723606,19880.4525320324
181.086941775236,5781.41826153363,5605.6649927548,4944.04066345403,16987.3651311603,15031.6477968871,14053.7914389916,17091.5125878518,17935.9452542445,14274.7480616503
181.087309896673,5707.42145673773,7241.25680721447,4177.702272963,74913.4384594322,74380.7535748049,48088.4045403354,50146.7543962025,30928.2678329606,19657.8020911863
181.087502459279,2359.15335428536,2908.77190516336,3028.98660540497,14682.7932850771,14330.1129473637,13820.4506229177,20247.6270594398,19035.0863163665,20633.758129913
181.100487209975,4937.40555479028,20612.3104756169,5523.1421642418,15686.1497957778,15772.4238336764,15408.1640995433,32302.2270146757,4026.48329979319,5678.76748902903
181.122811452783,4973.90098925174,4790.51327613062,3934.30024525319,1278.96135662426,1907.20574312652,1939.59966179215,15027.210547895,14485.2084390135,13857.6459998342
181.903973996085,7018.23426853938,7603.78724396747,6783.54753672656,2694.28951487652,3390.78769429118,2785.10500140566,717.219077468984,856.137768002987,862.419894375098
181.962508250918,13596.4824160668,14263.9963438708,13989.2888106958,18260.9284537187,18096.3773155183,18825.0978910544,10769.2063485857,11579.3002549597,13208.3554251151
181.991837333809,10231.930520751,10406.0034734325,9951.21346282538,9161.66935375525,8521.57947471056,8380.25095080501,7173.66278980167,8165.75202159562,7275.48393214241
182.082052539734,2090.78715282971,2387.32075913406,2040.59413649569,2241.15886608311,2256.76144782145,1997.470983365,2581.1322887011,2356.20272277635,3017.28259913727
182.082069460246,2043.9161732984,1974.78722275746,1963.44260301194,3256.06197545184,3240.11620765749,3453.20854054022,4131.06765380649,4476.84970371773,5203.19820431619
Tyrosine,5907.3362800134,5712.20523449863,5723.11561933625,28923.8297362059,28607.5647104184,27495.9184879986,85128.0532558183,84435.9254598773,84479.8946561256
182.082291756655,1776.76789783897,1716.41355937455,1798.57273117862,3431.2776655181,3978.02255875894,4033.60257265926,4689.43358021407,5056.69563745446,5275.95665730598
182.08231339584,7665.58449447674,7504.10701369444,8082.72084198504,18871.7181259686,20410.7266659917,19600.2255847598,4320.76512681256,3681.28940689465,4504.53687562901
182.082722951511,703.455760728799,1053.38083192086,866.149904320984,1282.25252095513,1656.52909669537,1233.81912842104,2940.27544673169,2434.50382565153,2479.08041699715
182.118390870752,6421.01092103722,6388.21967372683,6695.15890649459,2796.38098029459,2563.08065419159,2857.60870627032,8040.19470865179,8588.68800908497,8789.59696703319
182.903473961873,45984.4001075058,47702.1689223975,40090.7927491858,15659.3741819549,18926.2079908916,15217.7093964717,4307.8449463615,5219.47682696499,5458.90848586004
182.963793754086,604043.176997387,629302.728192586,617223.355300238,745041.164902431,735278.661584268,746538.243154191,945265.322884747,930814.318375662,985292.311324649
183.06546402671,1181.52668416589,902.673115607736,977.814075870504,4336.5306499449,4690.609274143,4866.43772128361,8430.72542050429,8077.13073833504,8105.42405569043
183.065925779821,1132.97460607268,959.866947372305,1140.59091374953,2529.48728155655,2274.67480992751,2758.76690307321,2699.45245347913,3232.56864873592,3453.61452013031
183.065948930181,1577.18191318315,1581.06953442104,1439.53581268831,8176.05894966881,8033.53394477369,7931.54660315052,15522.2519917386,14570.5974740358,15686.7443680197
183.066014653683,1813.19861948961,1918.17232646246,1765.08370526217,5445.51497291144,6142.88031894924,4824.94936641744,17835.2904706715,17964.710119168,16234.0250265529
183.066178157316,1787.70539952547,2327.63849013171,1549.36764851149,7152.13312027121,7906.61081058616,5654.50922073864,24101.9106921416,21622.5695558364,21527.0002875252
183.101228145911,24038.1392727096,26663.8012231135,24388.1373618427,32308.276258604,32344.9732394357,32579.5892740095,44332.3157786459,45795.3135584305,45088.1321213012
183.112695434534,1817.23498470622,1937.11567929712,1916.97693438065,6826.45709141726,7615.53812708546,6280.3473344988,10305.1518332999,10128.5318307444,10755.6348270141
183.112969443025,1312.38414097848,1826.38349297784,1513.41659857797,2366.99461255415,2627.89679547438,2465.0027980489,4137.2244742405,3225.84201160572,3870.10057516598
