Samples,SU_2,SU_3,SU_1,PU_2,PU_1,PU_3,QC,QC,QC,QC,CU_3,CU_2,CU_1
Group,SU,SU,SU,PU,PU,PU,QC,QC,QC,QC,CU,CU,CU
131.07106669676,8886.66211933504,8092.32633453218,7072.36456403378,2473.52213316355,11921.0422173489,31397.1159922921,9037.76825121435,6409.2754684956,7621.66911135221,8138.46427843692,724.565362074799,3227.05681623946,14221.0390168848
131.085807003964,11363.6848553574,9800.72119921887,10061.130595181,2591.48547944728,2116.97854944564,2272.50964189338,4660.93674524412,4570.50009162337,4688.052478513,4631.41031273223,7156.95707158923,6503.44298390688,6151.48245948245
131.085808317978,2249.21953361597,2254.1817675378,2385.6928121218,1014.34511735456,1544.18601454799,1283.31886599849,5218.55543732671,5192.36198809412,5178.96561149431,5211.20375420067,14248.4666607401,13420.7668182971,14731.038700471
131.085931872664,1293.48324405559,1244.10574252459,1348.47011089623,741.167834699476,832.450082988393,536.24519159699,7481.25884991471,7239.52162307343,7137.74138852053,7412.24202852716,9620.914389299,10025.3852460829,9311.95410831376
131.085961755096,1908.45579235122,1972.77918316368,1778.26357175947,5157.92537257406,4844.62076218727,4551.00880296557,2446.74481739124,2610.27502886959,2244.09564948279,2502.72596961363,3429.01751558988,3084.24026137463,3617.49009077607
131.086084180707,7974.52404963094,6698.59995533337,6855.070103277,1896.5254882484,2525.21431568264,3014.16368373463,9866.39475332333,9139.85839462255,9074.20040676494,9649.66453808392,22084.3593775962,23088.1988971277,22606.3261696922
131.08609528771,2420.62690096949,2031.79438905889,2776.24881197909,9047.22083510167,8621.24768854636,8722.40124506077,6840.80493342068,6971.39755670152,7213.84471433908,6873.03865757005,7367.89299140371,6423.45579962362,7315.10816634753
131.086113222982,2277.87933560845,2768.70510998373,1989.87111529324,925.683410539883,1371.75623932332,987.711910229623,3160.05328652671,2631.96373814254,3358.2290816096,2977.62303645991,8678.95933617127,8589.72278227081,9240.78805108428
132.081336762117,28737.7232373749,31207.1187379669,28189.5941792923,42290.1815690695,41896.8043616597,40359.8362480676,30207.0761024065,30035.6059684702,28723.9622693677,30189.6493712132,45031.8915940247,43985.3636829275,48072.3931232768
132.102451802137,13179.3504009874,13156.1888429787,12422.1738233515,25919.3828777886,27211.2777567616,25949.725586166,33553.4621451527,31659.677747864,32721.2615515322,32961.2230841541,35543.2853552618,35239.5012396157,36457.5523419596
132.102458777298,10173.3413158197,11469.1322190911,10295.0624752052,19085.0594255198,19460.5390759704,16924.1485868708,36202.6904632279,33878.2819943158,36690.5601028304,35437.189635005,26524.9521276296,26817.4019999149,25834.4395703495
132.102483137942,4088.19114753832,4573.12339985132,4964.73889129799,6488.84653456894,8293.08613606522,8373.02860267078,13834.4914331012,14622.7922251561,13693.585156504,14083.1963614632,9305.66174764268,8892.67911245638,9180.70830391181
132.102566587878,2187.29465689395,1780.53042781675,2297.8742802305,8242.4444075792,8279.07733502725,7617.4307133815,7729.74739217518,7612.54653573247,8592.20757881849,7672.57139312378,12574.7598782972,11910.7825031221,12780.9465370755
132.102567063148,20693.2289524469,21576.7049314312,21220.0502482299,28058.3986033674,27809.2212388574,26456.0811220024,40838.1248670263,39324.5731351173,41715.8192362274,40331.0810952876,49768.8145246514,47124.1921961855,49826.4915331614
132.102585289863,3332.83667867432,2942.67742827057,2566.13110590522,13092.186878283,13589.9403880408,14327.6229846428,7636.88654579697,8638.64514807081,7735.39159024961,7938.755346103,12030.995468818,12248.9299426634,12825.0993911986
132.102646767143,6222.01225101906,6972.31770413289,5874.75020422283,20920.7709499609,19907.6319532073,18757.6156960745,15963.3935697628,16828.4547170912,16897.1188900909,16210.2642289079,26255.9252355174,26524.8769220257,29705.3698950473
132.102689546287,3915.54866160781,3135.92309346771,4068.72520839735,7978.9378961052,9596.01410460971,8435.10510555449,24821.2476484062,26163.87698146,26238.4932853278,25205.1673688602,14318.0521639415,15119.5944809381,15037.9609967564
132.102777452101,12924.5423757742,13549.5206061521,13326.6302533247,133938.240978023,135749.199498924,134606.031677573,74449.5242022113,76876.2058635993,75604.1394222101,75182.3237155373,116276.636459103,106385.70234299,112891.024374495
133.064896489094,1478.50127638137,1643.00626960249,1341.90740215583,8827.01285903878,7359.50978764283,6259.86004705224,18144.911964106,16879.351939765,17851.655059136,17740.6325537,15780.2108256384,15000.2966348863,16321.0610872726
133.086592170284,2966.58077117316,1801.68340197375,18378.3002924491,6603.45601486804,4488.09845575278,104652.995053895,19229.1813178846,19176.2376925633,20005.0708605943,19193.8513446698,4546.96434937837,9363.04999949285,34661.8945096913
133.086653305458,4483.26077931641,1682.03815943628,47985.3076438111,11122.4468791586,3857.20228409531,253541.387924678,50166.4490452033,51608.3957723637,50879.8926790541,50601.8010961425,4539.61616239445,16270.7652357373,94056.1265751881
133.086674492334,9921.69685627093,1534.39118417068,91664.7045965826,21936.3300129566,3889.63366864873,425899.153612375,100027.433658064,101476.302746876,99943.5712761915,100486.624457463,3783.09902700033,38116.8975249106,170757.012750595
133.08679643368,11435.8859102784,2630.5660641775,67103.7870527715,13719.481068019,5774.55639698849,189697.777801985,68112.3534720463,69117.2992851147,67216.7088526445,68451.4658967147,7855.30632118357,53961.9132833314,132000.042929813
133.086799632756,10801.3591259492,2503.10676782192,74064.9384790898,17102.6024900127,4332.48913158622,266450.856158912,78297.5891362431,80009.6103162757,77889.9259734379,78846.2750554335,5399.90680117985,51285.0120839603,151479.661017155
133.086844597967,9912.55912827844,2876.72958990871,48807.0088584993,14651.7377047855,7649.1036751475,141744.657434702,47519.6410334228,46634.519417833,46184.7627198589,47270.028004904,9341.45498970411,50785.8225577267,94034.8049040728
133.086851568789,4166.64060084368,4616.6431099401,6106.89517061611,7684.66167791042,8011.65312769447,15710.5230661209,8834.59973934372,8707.53717380202,9958.21143401014,8768.4704275085,20155.4199360903,19445.8662575979,22061.0211635737
133.08687423449,10262.0568751548,2841.94024179386,62102.5670704648,14144.8277098535,7308.79482188211,157163.496292726,58159.1335699128,58925.6560852825,55621.9473718951,58464.6742836168,10917.4740004106,56143.5907097376,121396.250740646
133.086885031797,10342.7483976683,1782.4099438099,81442.8308334757,17928.3390864241,3551.94352850052,338107.85720724,87861.489656831,87462.7056927239,86753.1139270552,87762.020004587,4241.15676181999,37983.7792943953,155900.679319278
133.086932461759,6817.80603239784,3165.88215547174,33271.3262859593,11398.6833309762,8367.5658781741,115684.021512498,32848.8033971442,32068.3240094573,32519.7476672984,32607.284699274,8785.6022206768,35514.8752487284,62426.3096090215
133.087045580966,4130.64540394848,1811.1726340792,18512.1294870108,8783.47762803653,7435.85307435713,58990.6280726662,16092.2569984631,16254.0145172607,17092.1979770765,16119.6521348388,4710.50794365478,15723.9597633105,25388.4820192409
133.101783923488,5280.48664726957,6053.75076681675,5319.23628996204,2864.24102996442,3552.82975340238,3725.64083254192,11565.1790127557,12168.7006643437,11847.0359935531,11746.3249188819,25940.9935220103,25768.5577225814,27198.8253751206
133.101823584764,2313.02287079362,2517.45554925693,3080.15933065505,11378.2966521865,11044.1606775165,10377.7744676985,4752.33431894488,4306.40735856472,4581.87498336422,4610.25625584623,7129.84441135413,7121.06519319512,7767.46621047389
133.101949087327,6576.9926454632,7986.43564951407,4986.70411368616,5286.86053940877,4412.76478116967,4976.96145499871,6220.44067167734,5422.09499996273,5809.13454059096,5965.28348422088,8825.90114569935,6633.12945373353,8180.38109002047
134.044942479554,2100.96091400593,2564.86765094078,2189.55264234282,5172.16630982921,5582.69580491992,5262.6745381599,11891.5299235993,11734.0192497498,11843.4917504739,11842.5137347917,8708.9559987646,9964.58669216385,9353.1327611343
134.096842638733,8939.33095317365,8455.45254922042,9230.02175284145,8613.36668476061,7648.08088661973,6854.85060308399,8798.78237270643,8054.7379759028,8724.78693457041,8557.46753389123,7702.87831514339,8358.81862863011,7429.28153513735
134.097626103857,4533.69920492389,4439.5702258819,4388.66133597736,1009.76176788678,652.725606077575,667.308334762605,8437.90030119963,7548.63325391604,8117.16307898717,8152.84171160932,6080.15469119356,5047.52573428677,5559.85244141963
135.030551897551,1185.73576895869,1627.94623860646,1645.24369513076,7609.31362740655,8053.70053152485,9308.25333247541,6956.90750745627,6289.35360950008,6897.9760745521,6739.30426935483,7695.18146481036,8266.24103502264,8618.13488487901
135.031097937598,4688.21527805904,5482.00625307604,4651.18748441951,22329.9627456689,22559.1069622825,22113.3831629309,13937.8708458665,14009.9699049185,14346.5253884355,13950.8547811266,38680.7781743303,35287.6486334827,39972.4604921835
135.03168091231,29357.872945257,30559.3864941513,30055.5667081172,92170.6326389113,93407.7534812829,92420.2521614861,78602.2795266244,82573.165190414,81778.4857507893,79763.1140705136,124201.249706574,119772.898172866,122363.549030937
135.044595496693,7041.15328987269,8234.99726607357,7223.97088567262,4497.67747498449,5242.94910471598,4643.86602255946,6477.84726498428,6995.84569267864,6572.14741471983,6635.45246214455,3171.57679753755,3794.07374315276,4391.4733867542
135.044678431372,19341.6229708117,19352.2321613321,18651.0292269094,3739.42797065206,3606.30844137519,3639.34898458579,8951.33491247688,8337.69351611165,8483.75416716613,8763.48726843928,4456.92533468117,4233.1141181626,4545.14388925135
135.044748770205,16414.3983976632,16221.3724270097,15431.529138397,4487.74493026326,4014.97207792704,3631.76470792295,6289.58981667679,6509.16410471305,6613.65436353083,6350.61021148688,4239.97477151683,3907.92431393738,3487.11331582447
135.044823951353,16678.7770300958,17045.8139110572,16643.6721875711,4323.38339800425,4062.58940259215,4061.19424915618,28048.1325474071,26780.8218422417,27639.1369808402,27649.7744202627,8167.25645933031,9598.75384963071,8850.91405619974
135.044827207751,16913.3582920806,18507.3277246555,17802.7609693204,3876.4592421555,3998.07830541035,3332.16965308049,7907.44803534935,9109.68371608388,8460.74887433156,8256.75597650789,4007.08344093403,3970.4888561063,4283.62162577454
135.04489190375,150246.793146417,163738.662673046,133272.069282745,4674.84801257635,5154.3658476326,4150.46461659811,36732.8071505335,37229.5897250371,37903.6403347062,36861.3812007912,24940.0238526338,25361.3366362875,23772.230745783
135.06851498199,2832.98715935228,2744.92413307896,3205.98979962304,9668.7265298094,10460.7753536232,9421.30954147034,2346.79180942911,2392.5035484033,1873.726669463,2374.19072818164,9095.11945630437,9954.75982967558,10741.5182325296
135.080892128429,2244.84009822046,2276.86500127491,2292.29224071689,621.66716195783,711.880690274052,539.621715590552,3113.30079362733,3784.04746881429,3374.08786516951,3305.49339776696,4709.75162087911,4069.19637552137,4633.90968346832
135.080954282065,2996.94153985277,2446.96178045068,2835.36733453715,2183.53097634294,1636.11530460955,3242.49946262662,6009.47074576059,6033.48344440494,5244.22094704898,6037.09729711875,23596.205170693,4709.87993131454,3442.81477137335
135.081096490779,1127.43479412938,1344.20845544572,871.997414405385,5386.14846069984,5407.99066468568,4652.25530786092,1852.60004115228,1852.04957182281,2011.94269891937,1848.70130840621,4013.86171255019,4703.70103000058,4115.84787978049
135.0811058721,952.401981223954,1003.23374403406,1024.72025638772,2882.36559586988,3346.75945064011,2461.03393965679,3677.38067804145,3864.08112355031,2790.7784774106,3760.80106383599,4170.66711315003,4160.07251255047,4900.52978501865
135.081160963176,989.607967668271,888.818767387211,775.578461438793,3497.93453643739,3209.30627192333,3730.84340103372,1529.83672090964,1549.97558603533,1310.52496478565,1542.00224128518,3089.21723690224,3239.9399868458,3178.14364723239
135.104450028948,10896.8790227787,11131.409479727,11316.1475177068,10381.0626768566,9854.55111129828,9283.50265883861,11548.93081425,11187.0961856142,10652.9874494128,11455.4935638465,11477.705635166,10117.4903839465,10569.0670362342
135.116680805219,3842.4164177621,2729.13791420982,3051.10674901504,2246.08100971445,2107.06859184437,1726.63969134813,6907.00223182469,7356.36011621487,7212.11943358226,7039.00180459973,17409.6137777955,19066.6798584246,20872.2120717542
135.116904495309,2907.62388348703,3520.94391534904,4034.67072015695,5506.53621065313,6018.72283388653,5198.38560838628,8667.6699899807,8976.09587380417,9094.31508349639,8754.03328820086,14530.0111959572,14507.7145588151,15199.5139244745
135.116986701795,4294.07460432171,3863.70851556261,4428.37306224915,2065.3844797304,2276.39413792764,2351.8230379038,22098.178213525,22876.9255646826,23053.3936926232,22319.1358242765,32554.2090181218,33215.5489187571,35299.9390552779
135.116990316021,4668.55213525649,4635.01064826404,5157.14083485614,3504.10789877457,3473.55247079342,3369.42805801292,5915.93884335687,6983.62144656729,6226.00544199159,6227.71318786617,19758.8689830179,17464.7987997282,14853.720247969
135.117034563187,9670.07649951554,9981.93421563251,8395.14585459575,2301.22274156075,3583.30331722237,4348.23834508778,13303.3651818192,12048.7914563707,13316.225337607,12891.7261661054,25804.9001151527,27841.9002628918,26035.5812004458
135.117049168636,3280.34129979247,3132.21144188964,3742.79087444659,3163.92520424961,3674.65861516736,2546.70325156112,19756.6170266513,19933.4965363309,20513.0888178263,19794.3811861191,19291.0662223186,20158.0184326971,18938.4597933902
135.117195774388,2699.9950721906,2545.80406949648,2457.08361312061,1852.24886653453,1463.16960839855,963.96116305678,13601.9981596112,14279.2087320857,14240.5042679257,13797.7251867929,17685.3231665285,17067.4828235244,16143.4809944373
135.117211215178,16562.3598736364,15203.4363586288,14960.6041699919,3821.5675935322,4531.26928745713,4087.60528988683,6977.13136195827,7019.41192262002,7318.8519189189,6982.36192444215,12739.3851433616,12711.2249156562,11460.3124600705
135.117266766013,15852.4778338404,16974.120684349,13940.0235250387,6755.48522202376,8887.55249854298,10458.3023372032,38722.5050700804,38903.577960285,38165.6430341883,38793.5011826504,92541.5238769058,94544.402026288,99317.8782905503
135.117350335811,5648.48701971916,6014.0324564493,3848.69249726754,1950.27246786957,3206.68011670714,2918.03610168305,7599.20191630814,7271.96997313848,7007.9344383972,7508.70153397416,20380.739709591,20487.4878330021,23702.7627557083
136.01521131886,1714.2174957673,1592.83126528119,1453.67166692269,1938.01947034759,1861.80694204411,1962.41251476841,7552.86717083935,7578.51818535742,7811.53971268155,7554.78342869289,11429.0267402339,10232.6725410262,11926.8396379445
136.050591958527,29273.9239461731,32564.2745758904,25809.1716153773,840.858571351975,819.217077681483,567.736322260114,7635.63851585724,7881.16718674792,7588.72440438205,7713.80176416495,5261.92200935589,6143.82150147385,5218.26439981207
136.062751436197,22215.6836734089,22097.2323358996,20946.7474784685,47325.7749389052,42859.9149817383,47020.2003052878,35288.8265431154,33571.6275641032,35973.2158934478,34718.7529012833,58953.9832348531,59380.2738952095,66459.3337538998
136.062763698977,11416.9156040464,11447.183419068,12002.3223491167,9936.82001963876,9303.18196133937,9888.13307301582,38305.980565931,39308.2039291523,36097.3264260817,38676.9317723824,51505.6100043629,53801.9062765959,55238.7891956561
136.062857188679,11125.9283743541,11817.6017832201,11790.1382562895,74118.4695272502,77711.830100305,73845.5321014653,96404.8332345297,96923.6095101639,95808.8508018902,96583.540433833,107178.05002293,100511.590671096,107610.396212205
136.062974399094,367898.920276092,400917.735006976,371001.658797812,792567.590314263,798494.37028273,776501.372885783,425919.480338447,429648.251517045,432429.282112205,426940.275178518,1314692.87586548,1273123.22630602,1370673.89657795
136.063249467917,14328.6216046669,16016.1314945139,15445.3864972625,47456.8828934709,45288.8167669579,45242.4032503882,61270.6904347359,61155.7489807589,61194.6575300647,61236.0767496008,37418.6506949474,43566.6865547512,40729.064770995
136.076380619794,2881.40851711445,3355.15502952958,3232.75923553852,29446.8629978139,28474.9509600807,26390.7747981283,45996.1604668676,47836.9164337956,46349.8445420781,46563.2993345391,6667.44736972265,7482.51500579229,7313.28161054453
136.076763644775,4719.57961605727,4454.20679992016,4526.45717474727,828.55182140948,908.216457068784,547.294261735886,6810.59089687198,7176.15401966089,6968.29490371281,6920.56842967892,9892.288546123,9665.95728874055,9558.9485405321
136.181808686841,10181.6975018156,12425.5563430095,10000.4752899117,33464.3883441781,35836.4958330161,33663.9746429004,13662.6885939461,14229.5901173962,14610.8632636901,13817.3182004606,65757.9572285577,65044.5401510123,60574.2226609944
136.272615433971,899.878256058548,1522.95348998694,927.608744769343,9741.69156784974,10921.0182430798,9878.7046618781,1667.64359725694,1616.12292107362,1874.58525816196,1646.42787619963,34729.8496024471,33812.1833411777,28988.6371510431
137.04673549221,2780.34215916355,2815.13061942108,2796.32716656044,9594.14857391043,10556.367148185,10246.2228360969,11734.5549646974,13093.2605935424,12395.7648530154,12133.125516551,35957.1627028764,45418.0966387711,47164.5762435775
137.046874698179,6182.04451251532,6370.6208165924,5616.9227618043,20947.4273762944,23779.27614519,19467.7047235509,20883.84640302,20237.7192046686,20626.9158231251,20682.9961915597,71043.9415834511,73456.4905270289,76505.133993482
137.063937556916,29968.0623178098,31169.3344184776,29844.8009407824,62526.4045997088,61288.2055948762,60297.2634851577,34341.2542988582,34818.5824550148,35124.041152994,34472.9338633608,100575.653985208,95520.5719266082,105751.446333885
137.114921119297,5930.9627719009,6073.58891587363,6593.0094236442,4727.48209303286,4766.47653947593,4214.94644947793,6538.03381119836,6740.10125199512,5315.81193979466,6634.84482148187,5963.1207155651,5285.6642897987,5207.24443518623
137.133087852025,15984.4346613383,16599.9447934188,13591.4139846772,3232.30952805951,5044.38919480371,6296.68772799598,20237.2644231094,21961.4974937037,21066.1428488363,20748.4624773064,50154.1936682019,52696.4249440022,52697.5606543968
137.133223349161,1349.80877548752,1417.48106128139,1194.39715587996,842.13688782028,1061.34242204762,883.690859222915,4533.59718510687,4332.3299549438,4593.26251803388,4467.36277050966,4164.86491940903,4332.86478219381,4489.55487476863
Trigonelline,183969.74902169,184687.776962844,184591.597071404,187856.827162819,191280.753224059,183372.660263223,316980.771359127,316396.005764709,314179.060448777,316863.846411329,330416.034811432,334624.356915944,334942.463611972
138.056570972001,4176.79499224148,4325.82520874711,4088.43473295573,2158.02534616272,2714.54976974353,2222.39121015857,1900.96909645044,1721.76312737036,1537.89409682143,1851.76330793772,6536.31751073505,5762.03299243809,6543.30337109494
138.066459940386,6869.46299616251,6458.89852988319,6571.90474381691,6772.25557737762,7558.39468463344,5795.64715226467,9007.42440705475,9338.47718274567,8416.56558748718,9126.17618735007,33422.7881936738,34702.0038439586,34309.9000219144
138.175985285101,1669.42347378946,2416.7818807562,1752.650239653,2347.75550854523,2156.4671609648,2506.15613406934,8272.53662650946,7798.28524470816,8172.59126090761,8121.52919154056,8357.3989127879,9465.91785626559,9674.61263195278
138.973339776921,16427.6074416619,17495.1985064268,16452.9231975671,19499.0385329452,19030.6249776333,20217.3051074971,15979.5207088781,16595.7916173836,16531.1403323014,16159.0234464216,22398.4822167455,23419.1447589457,23222.0116785448
139.00325932538,2542.50843732755,3015.68866857877,2672.52993695916,3594.15012300144,3341.3568428234,3234.54511938876,3123.30333188111,2887.99547138303,2979.40007511485,3050.19581377569,3643.02933609523,3424.87461011254,3560.09979843691
139.039664609085,3372.11807951699,3679.29754166156,3292.77318518617,8537.73419698945,7459.48943270504,7773.13222911198,10675.604712416,11003.88103095,11404.6202015082,10761.2658331965,1619.3322234931,1739.60620494958,1882.54262578509
139.039862560009,20866.9833717199,22549.1882841414,21251.5869235272,3490.11813711509,3331.50853386684,2947.96789013005,8331.53322026475,8992.84463114905,8115.53406148899,8541.23716707518,3066.04439034863,3195.98967906873,3051.10319186132
139.039975265024,13446.3743735945,14236.566122182,13855.9804787624,4844.78138844686,4344.55500056062,4104.89381753107,5607.85116249102,4984.46458348345,5446.53131579117,5406.02788915527,1900.43246621494,1856.26763913108,1852.21516505257
139.03999057984,26263.7092503874,29442.7661760674,26759.6105702998,3123.56753252734,3040.54092786907,2853.42993571037,12940.1917991553,12549.0399496227,12102.8171964741,12835.7928908166,2952.71733400333,2713.52745255281,3325.72999174322
Salicylic acid,1050614.98392695,1108903.19169018,1059918.25589554,10962.1760020394,10881.7960797272,10617.7088168128,349411.617213647,350247.818786778,346457.258597519,349748.55925215,10991.7776772915,11493.0403564501,12766.6198495547
139.040086311891,50792.9342781762,54073.5230266676,51301.3581062903,13158.3355568409,13116.2913151888,12163.0179969774,21187.9977179643,21345.8890237788,22461.4076491248,21207.7231381759,12475.8212638438,11545.5475935524,12164.353367446
139.040162946641,635016.829328181,662615.810627719,642343.945104566,3544.97133465761,4153.82154152959,3517.41086654529,210150.969714814,210045.256131221,214372.003825184,210015.554230027,6903.12502041532,7290.87528841836,8131.21262050144
139.058668688602,15109.0298900377,16221.24041223,16508.4577016287,16969.4285992006,17218.2174161108,14735.050906871,28160.8823571629,28795.6994458213,27330.5233216274,28381.3323136842,26933.1875697467,28556.8686548749,26851.4389464244
139.160331418485,57170.3569866216,52144.2803259461,52389.374513844,25681.3906877809,26268.2609498049,22332.4930426001,7925.29599208615,7930.20123035026,7809.69267124998,7929.69240893206,21047.6703321316,19084.0761599359,18435.3560996955
139.963661264128,9558.90151753078,11099.7575942902,11624.7259392436,12756.4580365065,11451.7338290645,11681.2705683389,10857.8596281176,10628.0295176704,10694.032884982,10788.4533569836,9916.55390532765,9137.86143218548,10424.2569225317
139.974149988432,4558.55123430431,4980.77376286382,4683.69460895874,5376.23908100039,5308.47732795102,5567.58783876755,4779.12789673281,4975.34431014081,5157.92072624079,4831.49342438894,6500.41100214551,6926.5710230085,7498.3601485372
139.988507283004,12167.0223865428,12108.348318312,12498.2012921625,10054.2987720573,11923.9505508371,9438.00458994546,11251.9751180061,10258.4185714361,10745.3811084872,10939.2299393093,8639.19790366861,9452.31255200327,9745.91327029552
139.988625460007,9964.15963729434,12562.1107490265,11314.3614686902,10896.5545370677,11945.1540227162,9041.95519468664,9418.12894839118,10661.3599735477,9314.87943546595,9798.39551358479,8692.90125163115,9549.06237064823,9600.64196828854
139.988665137854,11352.0448227643,12930.6679974892,12795.4563608111,12459.0057103776,10932.1517298388,10434.6451725209,11117.707295355,10352.5480830234,11399.719772638,10862.521077967,9087.52716466674,9030.43055831019,9776.47978904342
140.034765389469,2012.95744645646,1852.8195223165,1923.27644910928,4415.6987629335,5023.09920153461,5191.98071308094,4236.38828933516,4182.41883773203,4693.85361541861,4208.66182356116,4646.79866157439,4059.93187378476,4569.50810393743
140.034842225758,1318.63972693391,1451.65254433301,1313.98083956005,3604.36519855908,3394.73745058254,2873.47974753982,6549.03649341057,6542.9063622391,6627.4877257936,6545.19093773507,4097.93831091525,4377.20233169683,3908.72437824034
140.034913442683,1799.66257966637,1792.70490518507,2008.39241709297,4577.16556978314,5385.01333093219,5105.24692118922,3066.49966098988,3398.2088028163,3289.00941162167,3162.60274410219,3312.93644350737,2565.56725599829,3145.4788432275
140.034972655018,3977.80639240085,4053.08977448444,4396.22500175277,6478.2241075251,6624.51299793678,4752.70813561653,5472.73410908927,5443.0857462044,5611.02424346013,5459.99169027159,19963.7151151431,15709.760818277,17982.4753177176
140.035136007172,16020.3487616461,16885.8026272285,15991.6707960734,45660.8168006181,47909.3337060433,45469.2729846956,21964.0690407557,21931.636168024,22485.9285339319,21941.2103265189,49837.2043058666,45540.9068081223,52324.9410577661
140.035331437654,1004.09800245885,1939.99703166421,785.006795767549,2767.60869193245,2880.7597011954,2291.53168874721,4401.69013991124,3952.42686603232,3931.74702072862,4265.70149969266,17741.3209123615,13510.8994266659,16377.2621195711
140.04583947678,6439.12310466744,6643.30106910742,6697.22788460612,4177.08193079135,4132.2877866907,3752.75323732872,3795.93301344705,3953.78658526576,3695.97820613821,3847.79191389996,7016.44423479299,6905.22301909147,7217.13460035826
140.046448418726,2910.55985129921,3080.18075994598,3276.43743277493,7831.6091316425,8312.23073880111,7232.85296072492,4469.52371486744,4298.67126464804,4212.47898171545,4421.01050744903,12183.9736825718,12326.7345928971,12957.4174064373
140.04653620398,10996.1345270463,10039.1427893201,12819.8376384042,20718.7886793609,20098.4707874461,20641.7519000364,19366.3758629212,18272.0258266354,20964.7365197116,18975.698310004,36209.6598414804,37561.1249903046,39445.0900852894
140.047397985328,2989.5801735814,3472.50503878223,2691.9838075187,3354.40398334148,3321.11774698929,2974.24293555598,5335.61646326457,4936.29071112448,4817.77464178928,5218.6006142023,11290.3918293204,11107.1534325578,10038.2931345401
141.066322531949,4239.09914351361,4959.48054779481,4704.31376794605,5659.03909865299,6909.1151466582,5850.78591219852,7000.23189861272,6255.50511874628,6622.91144146957,6764.10441793832,11308.3166615432,10097.7896003345,11772.6015160264
141.102829337079,6304.88091758402,6142.95911546208,5756.28886144306,4623.8241080854,4472.36114872628,4524.6505909846,3382.49915793192,3084.05217985451,3711.72317728398,3277.4346474083,4195.28949744069,4715.33839180685,4232.0561558035
141.102903602646,2033.17566638388,2168.238348365,1975.1121421585,3294.7908385633,3473.26934588844,3460.42489683051,8513.84377131872,7941.73629140661,7932.48538368525,8342.49602686711,4469.08510997598,4445.58123229264,5365.70447593135
141.103155393364,2435.27582576292,2804.77366418948,2138.5138589215,4046.52951666113,4669.24015313341,4002.40729229793,9007.26377106978,9135.21997400317,9203.52050761712,9042.88467668427,3828.75748111356,3652.57331777274,4251.19820385876
141.114289133525,4689.85666979103,5423.61449363529,4744.40475014182,2407.9265959514,2864.00300868108,1930.73128166265,4787.39635576509,3543.39483429814,4086.37524336339,4368.59128981645,2381.96554156435,2471.33668944297,8391.67676160429
141.164283497504,3437.91330808176,3249.61079995958,3798.15042966376,3699.15183429104,3129.09709234945,2308.82153127844,3495.80589986551,3604.59105688201,2977.76007436715,3543.77471858661,4086.0789979528,3548.10210205309,2983.0953454479
142.066049909684,34490.1588295877,37760.8669312983,33010.9056848883,51027.8454351501,48412.6519431155,49513.3769918941,40223.1195821086,41343.0667865415,40915.0481460548,40558.0247770749,57997.4515563816,57663.4965414848,61351.6569788637
142.066118048991,1275.80470178219,1018.14482230006,1660.64480761553,8338.65413965209,9281.44564264136,8302.42457975952,2865.00728905667,3073.19915170999,3174.3983015412,2922.12722593784,4385.12181333096,4558.50646049915,4616.23420468298
142.086679033671,3038.43475886323,3433.70370056952,2874.67859509426,4104.60732098562,4027.5836339848,3915.77689820423,4259.13275374167,4703.48090759119,4762.68210855627,4383.31613189567,8342.31316728681,7874.10310139387,8478.02420008386
142.086789260125,3888.67481627356,3801.19509824212,3368.28210779716,6470.36959265198,7031.0395996792,6979.19013438084,5226.09860578776,6110.20565039956,5782.09763747831,5478.08847513814,10026.6500112016,8499.65489111785,9439.07775232303
142.086794291864,3703.36771189501,4412.14620077062,3723.20544258692,4949.16317880911,5409.94134568043,5285.31070358623,5334.87785135065,5074.60498190105,5436.44047469082,5248.52162968054,11049.1793647759,12287.7863907013,11869.2035330403
142.086796841831,2085.20567573839,2731.94280267122,2304.2079016867,2717.95184077504,2847.24484254271,2636.61935285915,3597.3932212022,3088.11085115706,3314.25029432827,3434.28151849798,6826.48339680509,5961.93119723026,6468.58619799024
142.086875260282,2609.70075704897,3683.13365030006,3034.48540855465,8489.65699973215,8997.71106593726,9440.44048438214,9382.03371044707,9326.41395887276,9173.92882228217,9369.48696274291,11130.391180585,10670.6266056778,12073.0447666819
142.086927540519,2707.00643701366,2846.70827121051,3224.88085195523,4244.76117133123,4425.77808049698,4811.19681604315,3833.2699508383,4262.91677460789,4194.9095189092,3955.882615273,6991.63468694269,6838.90091655493,7079.50546852455
142.086945548275,4435.94580785664,5103.33817318611,4987.45823081585,7242.31699428102,7721.81909100499,7381.84323383589,7377.64990957075,7362.49800784976,7892.30878423706,7360.7259722666,12923.5562429913,13144.9071317587,14000.1236484686
142.087015369583,22139.3916301989,24376.4698607594,23605.3039751271,30832.9925125572,31915.3325448787,31195.2035262785,31825.6704391797,31746.4469962047,31512.7410697739,31808.1944885307,46666.6436949764,46086.6963261667,47597.0255366743
142.123235272847,2440.2859587032,760.162919920851,864.358797548631,6196.8959118625,5864.57167265911,6676.51959123309,7003.76017655051,6842.11455042444,7056.96984001379,6950.81019088667,12958.4434102877,12116.346187846,12877.6858771982
